weather_severity,origin_congestion,dest_congestion,carrier_ontime_rate,cargo_priority_weight,days_until_eta,route_distance_km,disruption_occurred
8.6176,6.6335,2.6414,0.9371,1,23.9414,14240.467,1
7.1161,2.6605,2.0219,0.7931,1,7.644,936.1292,1
6.8685,3.0554,4.1567,0.5989,4,19.4914,5187.6317,1
8.2842,4.1713,2.1467,0.9394,2,8.6239,11985.9659,0
8.332,6.0827,1.2624,0.9009,4,23.757,13610.3522,1
5.3941,9.5713,4.4508,0.9054,1,20.061,8629.7641,0
7.8636,4.8519,9.3661,0.8654,1,21.6345,4701.5867,1
1.793,3.062,5.965,0.6712,1,20.1231,11014.5817,1
6.5827,3.4608,9.2101,0.9868,2,10.317,1968.2203,1
2.3179,3.617,1.9822,0.947,3,5.5328,4709.4321,0
1.6005,9.3839,1.7103,0.9365,1,5.0116,11114.1644,1
8.8578,4.4621,5.8558,0.6464,2,14.6799,8283.4877,1
7.5349,9.5541,4.6898,0.7703,3,12.8286,10880.0994,1
9.1639,6.4971,3.9254,0.7285,3,13.7332,14431.8394,1
8.9034,6.5756,5.4248,0.843,4,10.5816,2004.333,1
3.1971,7.7266,8.835,0.9102,5,8.395,3656.1623,1
7.2537,3.7804,5.0911,0.9155,3,8.263,9939.7747,0
8.2509,8.2817,3.1048,0.7613,4,4.321,14943.9496,1
4.4755,3.9687,7.1869,0.8376,2,17.1286,689.8546,1
1.6863,3.2494,4.6773,0.8211,1,1.9157,1554.2617,0
5.9215,6.4044,1.8757,0.8351,2,14.7105,1297.8599,0
3.564,1.0294,6.8918,0.6678,3,8.4027,12929.6151,0
9.9216,7.0637,4.142,0.7568,1,29.2238,13700.5064,0
7.1226,3.9864,9.6235,0.5881,5,8.9035,11033.4198,1
2.1867,4.1824,7.8073,0.8315,2,3.0548,5450.766,1
8.2498,2.5536,8.9015,0.5548,1,1.1995,14997.4833,1
5.6897,9.7648,5.2433,0.7354,1,9.9407,7138.8478,1
2.4409,5.5637,3.9334,0.9686,5,28.9738,10430.3942,1
7.7986,6.0732,4.1951,0.786,1,21.9448,10955.9639,1
2.2881,4.7457,9.3199,0.8631,1,18.1351,14723.3154,1
3.1316,9.6169,5.0618,0.5889,1,23.998,12362.5459,1
8.2958,8.0429,9.8538,0.6901,5,7.3593,5287.8729,1
2.0288,9.9333,7.0047,0.8253,5,8.9484,10132.5659,1
9.3049,4.8842,8.6549,0.6091,5,14.285,9530.5703,1
9.328,5.8277,1.7332,0.7809,5,5.1891,11470.0496,1
1.4227,4.4,7.9532,0.8499,3,20.3174,11618.3755,0
9.0282,5.8186,6.7021,0.8509,1,8.3008,5843.9116,1
9.1804,4.6566,7.4453,0.7288,2,4.7984,5912.0134,1
4.5311,1.2709,8.3683,0.7638,1,6.1044,9696.3898,1
7.7729,5.4593,2.1436,0.7919,3,14.2161,14649.5213,1
8.6714,7.6613,8.3461,0.909,2,18.487,10245.1198,1
6.6757,7.1946,5.2982,0.6666,5,17.3495,1351.6083,0
2.5312,5.8795,7.6447,0.6781,4,24.8928,9642.0167,0
9.5966,4.629,5.5557,0.8027,5,29.178,9322.4465,1
9.8561,1.6328,1.6942,0.9142,2,6.4699,957.6545,1
2.1383,5.3053,3.928,0.6425,5,23.5894,6536.3381,1
7.7326,3.5489,4.7322,0.6636,3,20.8648,11487.7728,1
9.9725,1.8689,9.3857,0.5904,4,23.2716,4673.6489,0
1.4947,1.5616,2.9705,0.8079,3,29.3173,13299.0731,0
2.1252,2.1941,9.1877,0.7373,4,1.6229,13145.8834,1
1.2353,8.4852,7.9048,0.7343,1,22.8268,11004.0537,1
1.8712,5.4811,5.5072,0.773,1,13.7292,2540.5705,0
1.5582,3.9655,1.1604,0.8822,4,26.2663,2615.3327,0
6.3872,7.9737,9.2568,0.9595,2,9.0875,5069.0175,1
7.2678,8.0799,9.7641,0.5893,3,21.7216,1149.7072,1
5.999,7.8298,6.1779,0.8632,4,11.1543,6831.7979,0
8.594,2.5168,1.9944,0.7441,5,28.6955,5141.9628,1
5.3481,5.619,5.233,0.843,4,15.6491,12942.2826,0
8.2013,2.2629,1.2439,0.5798,4,8.4029,9957.7896,1
3.3366,1.7041,2.9689,0.843,5,3.6564,8982.8221,0
3.2829,8.932,3.0531,0.921,3,20.7274,14430.3697,1
8.9071,9.806,6.7766,0.722,1,20.3779,4063.3849,1
7.5475,8.7695,3.1561,0.7012,1,28.1331,7744.6921,1
9.2637,1.0298,9.3024,0.7163,1,25.3406,1006.4119,1
9.2025,7.3272,6.1542,0.8771,1,23.996,1827.6916,1
7.4409,6.1653,5.8777,0.6927,4,29.7358,11716.8148,1
1.156,1.6917,1.6455,0.761,3,26.3703,14430.1889,0
3.7073,7.4192,4.463,0.5829,3,2.9025,2907.864,1
8.4442,4.4847,1.8776,0.965,5,28.9541,10311.7635,1
1.5704,8.3306,2.4394,0.6184,5,7.9639,12171.9533,1
2.8614,1.406,4.4768,0.9005,2,24.686,12088.2828,0
6.4187,9.6787,4.2281,0.7529,4,22.5359,7193.513,1
7.6779,7.2137,6.6733,0.6806,1,1.6274,9059.304,1
2.2411,5.3088,9.7159,0.6985,3,22.5836,3299.0497,1
6.2596,7.2473,2.7399,0.6541,1,28.1036,7931.7389,0
3.29,3.8741,2.4021,0.9537,3,10.3882,14398.4873,0
3.3007,2.1274,5.5857,0.9892,1,8.5184,13444.3003,0
7.6277,2.3311,8.9288,0.7823,4,25.8461,3910.3181,1
9.3496,2.922,4.1301,0.5938,2,4.1288,2295.7697,1
3.1971,2.2571,2.8597,0.9835,4,14.6118,10478.5895,1
2.6237,9.562,9.5073,0.8762,3,22.0562,3050.849,1
1.6877,2.0547,1.9346,0.8078,5,16.929,10108.2927,1
5.3386,6.1298,8.9657,0.6409,5,19.9248,1416.7088,1
6.8425,1.7421,6.8035,0.7974,4,24.8361,804.5616,1
7.8232,9.1316,2.3793,0.7981,5,19.4392,8411.2114,1
2.8354,3.8602,9.9725,0.9053,5,13.2281,14771.9677,1
9.4835,5.5494,6.0495,0.7094,5,16.2151,11716.2244,1
9.5609,6.3368,5.5022,0.7512,5,15.3531,1246.4041,1
4.7685,3.4604,9.3527,0.8387,5,16.3597,14782.7969,1
3.4461,3.4601,7.2151,0.9665,5,6.3871,11701.2638,1
2.3071,1.3637,5.3611,0.714,2,24.0859,13964.1902,0
6.7642,5.9898,5.9721,0.5899,4,12.2191,8860.2976,1
8.3341,8.4236,2.712,0.8462,1,10.7402,9531.047,1
5.5855,4.7492,5.7233,0.9669,3,2.5679,4073.8039,1
8.6528,8.9879,9.6687,0.6927,4,14.1856,12344.4545,1
6.8673,2.5512,4.7493,0.6458,3,20.7888,1343.9853,1
1.6451,5.2655,9.8241,0.9385,4,12.8315,1759.7178,1
3.7532,4.8153,4.3584,0.8437,5,2.7009,10557.8745,0
7.4101,5.2353,1.4422,0.569,1,3.7815,13098.0305,1
2.5008,2.9266,6.7642,0.9435,5,13.116,5966.6987,0
4.0127,4.1672,2.5998,0.8846,3,1.6638,10239.6563,0
4.9142,8.217,3.442,0.7762,3,16.4808,10692.1301,1
7.4791,1.5969,1.9841,0.6751,4,22.691,6897.243,1
2.1698,6.8624,8.163,0.8133,1,19.4244,13714.147,1
5.2879,9.4679,3.1063,0.896,2,13.2954,14509.249,1
7.8704,5.1864,3.4747,0.7425,3,7.236,4812.9327,0
7.3618,5.1084,3.8843,0.6984,1,4.1958,14630.9589,1
2.8594,8.3391,9.4992,0.678,2,22.6438,14734.8936,1
2.2068,7.1586,7.2967,0.8239,4,21.1692,1900.6759,0
4.2056,7.7049,1.1822,0.6139,1,24.9603,1204.5064,1
5.6865,3.8788,8.8315,0.7177,2,7.0329,1714.2918,1
9.6115,5.6816,7.3566,0.9534,4,14.7386,10470.003,1
2.2693,1.2879,8.5514,0.6092,1,3.6185,6582.9301,1
2.5568,2.4824,3.0417,0.6835,1,23.6335,8412.947,0
4.9457,7.4501,7.5065,0.5976,1,24.8271,10485.6624,1
1.7162,4.2024,9.1146,0.8792,1,23.4633,11376.0498,1
5.7314,7.6607,6.0432,0.6117,4,21.26,4416.3848,1
3.3683,3.0971,5.0203,0.5959,5,12.6549,8291.8793,1
9.9172,5.2526,3.078,0.7553,3,14.3647,5012.8117,1
8.1301,2.6655,3.3771,0.8467,4,18.2685,3430.3596,1
6.8548,6.4007,1.2327,0.5826,2,6.5146,6926.7269,1
2.3052,1.9672,4.1913,0.9624,2,25.0918,6864.5562,0
6.3245,5.0688,7.3129,0.5589,1,8.2641,10660.8494,1
5.8646,9.1322,1.7541,0.7237,2,5.3746,5834.2581,1
9.2843,1.2943,3.1808,0.9415,4,14.101,11483.7523,1
7.4771,5.509,1.3373,0.5568,2,2.9673,554.7591,1
7.1658,6.1914,6.3158,0.7787,3,14.3142,10794.7557,0
6.1419,7.4487,9.2245,0.9776,4,17.5968,12428.6429,1
2.6856,9.3119,7.0584,0.6357,1,26.1717,10709.313,1
6.2342,6.3757,7.4312,0.7995,5,28.469,9619.1886,0
5.4989,9.1441,6.188,0.9847,2,16.0896,13256.191,1
7.8143,4.6343,2.1727,0.5524,2,3.3705,5347.3564,1
7.4391,7.3616,3.3468,0.7239,3,26.3701,13929.641,1
8.9665,7.5463,8.5569,0.6136,3,1.6515,4924.4052,1
7.6293,8.7805,8.4685,0.6767,5,25.4318,12454.8049,1
9.0511,6.2031,3.3586,0.6762,1,1.825,8231.0715,1
2.3429,3.734,9.9604,0.8412,1,29.0916,13035.48,1
3.5585,7.0858,6.9349,0.5765,1,8.1316,10947.1643,1
2.6031,3.4529,2.4122,0.793,3,24.9787,11845.5574,0
4.6273,7.9297,3.8487,0.6481,3,7.7773,7248.4591,1
1.9819,9.418,1.1072,0.6103,3,24.1064,10354.0998,1
1.4292,4.458,2.5959,0.6309,3,15.3844,1014.2053,1
9.2938,7.2078,3.1313,0.9219,2,14.4547,13205.3029,0
4.4951,3.7791,6.5447,0.73,2,17.5981,3846.5884,0
4.2586,4.296,4.9493,0.8082,2,23.6189,13061.1754,1
7.1994,7.5721,2.2005,0.6063,3,8.7536,11901.6125,1
2.9794,6.6525,8.5915,0.5501,3,10.2147,12235.6151,0
2.0908,2.6956,3.2918,0.9063,4,8.9499,1929.6161,0
9.7149,2.1149,2.2284,0.6249,1,7.5061,10825.4512,1
7.5994,4.3543,1.7012,0.6059,2,6.6463,11222.3308,1
7.782,2.0897,6.1218,0.8305,2,27.8641,8333.5579,1
8.5362,9.0462,3.5481,0.6321,2,10.1914,2994.9373,0
3.4191,9.4287,6.5585,0.7227,1,2.5198,11523.0165,1
8.6242,4.0552,7.143,0.9741,1,10.5301,7451.6085,1
9.9998,8.114,8.3176,0.9266,5,3.5753,4752.8231,1
3.2213,3.913,2.0854,0.8371,3,20.9428,2271.3898,0
5.2149,6.4575,5.8359,0.5881,4,8.0051,10136.2309,1
6.8992,8.6644,7.7616,0.5975,3,24.2538,3530.5634,1
4.9151,5.0128,1.4666,0.8438,1,28.3632,517.8533,0
3.7148,9.8027,8.3226,0.7796,1,12.7865,10135.5314,1
2.3108,6.6303,6.6679,0.8211,2,19.3244,10730.2826,0
7.9002,2.3058,7.2064,0.7978,2,18.6871,2396.786,1
7.5664,2.1365,7.6895,0.8306,4,11.1724,10471.1038,1
7.451,8.9232,4.8307,0.9663,1,26.9129,2563.9861,1
9.5812,6.548,8.2351,0.8602,1,7.6201,5548.2569,1
2.1754,8.1804,3.2326,0.8788,3,23.3969,8957.95,1
5.1235,2.7787,4.5644,0.7371,5,15.7776,14479.5858,0
8.4471,6.1693,9.4773,0.9132,2,24.7578,2544.1892,1
3.6002,3.4129,2.2737,0.8801,4,26.0561,11891.6274,0
3.3011,7.174,1.9025,0.9005,2,5.8129,12060.9091,0
2.0352,7.8075,4.6672,0.6778,5,16.7592,10743.9215,0
3.5488,5.2639,1.3203,0.842,4,9.7323,11749.5972,0
8.5908,2.3102,2.1147,0.7261,5,3.7615,12442.0063,1
9.5901,4.234,2.7274,0.681,2,1.6066,9734.318,1
5.0833,5.5889,2.775,0.6019,2,27.3787,14166.272,1
7.1883,1.3896,4.269,0.6639,5,16.1843,14741.548,1
1.4662,5.834,4.2234,0.7068,5,24.6139,1645.1257,0
7.722,7.29,7.9863,0.889,1,8.2817,13196.2545,1
9.9693,6.7281,3.7071,0.933,5,22.2279,12020.5343,1
1.1574,4.3483,3.8816,0.669,5,3.519,11439.1445,0
8.5124,8.2558,8.999,0.8009,3,27.9433,8963.2054,1
9.1835,2.6537,5.6229,0.6119,5,10.7166,7763.5742,1
8.8587,2.3976,9.5529,0.9491,5,24.9476,6449.842,1
8.6694,6.5361,3.8869,0.8345,1,17.4597,11970.1134,1
4.9732,6.8703,4.4185,0.6754,4,6.7199,8518.9721,0
7.0329,1.5714,9.9776,0.9852,5,23.0112,5542.2269,1
2.082,9.1892,6.3196,0.9352,4,5.6179,14758.7436,1
4.9066,9.0364,4.3227,0.9451,3,12.3156,13419.0101,1
3.0033,1.4353,7.1197,0.911,2,6.8728,8923.9404,0
1.7096,4.5679,3.6579,0.7517,3,25.2732,11472.9785,0
6.1025,8.6439,3.3817,0.7216,4,29.9286,5432.9811,1
2.3099,5.5399,7.4971,0.917,4,24.5475,5843.9369,0
5.115,7.301,6.9105,0.6039,4,27.6897,5777.3233,1
7.7613,9.1179,4.618,0.556,2,8.0649,5684.7031,1
2.031,2.0422,1.5011,0.801,4,14.3279,6157.0868,0
8.9683,2.6531,9.0239,0.8327,2,7.5714,4609.0501,1
9.2572,5.5292,3.84,0.7017,2,21.6832,3489.9316,1
7.9299,4.9958,6.6776,0.5805,2,7.4782,4085.7339,1
1.5022,1.479,5.228,0.7866,4,14.8581,11701.3129,1
2.9325,7.7186,4.0131,0.6402,5,25.3485,11808.6171,0
7.0522,8.266,6.9719,0.9551,5,21.9085,8332.0652,1
1.4984,7.1005,1.9819,0.9223,4,9.744,11932.2199,0
1.056,5.7071,9.6134,0.9265,4,9.8705,12087.5185,0
8.6676,8.8882,2.8243,0.6243,3,4.778,11811.1353,1
2.2928,1.8864,6.5949,0.826,1,14.2466,6446.4784,0
4.0297,4.9172,5.1134,0.99,1,11.958,10363.7615,0
9.3834,9.1288,5.4807,0.7677,2,27.8851,10160.9533,1
7.4124,4.7092,9.4831,0.7522,4,12.926,10546.8203,1
9.6112,6.6585,4.7501,0.5623,2,5.5761,2095.3366,1
7.6693,2.1446,2.762,0.9289,5,21.4604,12309.7656,1
5.0373,3.4,3.363,0.9834,4,13.484,8301.2513,0
4.8042,3.7113,5.7278,0.5822,5,18.268,13844.6269,1
5.3049,8.2601,9.6738,0.6575,5,19.4964,745.2629,1
2.9898,3.151,2.0428,0.7233,4,29.1137,637.1783,0
3.236,9.8358,7.0255,0.7844,3,3.5131,8265.6528,1
4.4693,4.5758,4.6234,0.6304,5,16.8779,9270.6833,1
6.148,1.5717,8.582,0.5559,5,25.1099,9030.4733,1
5.7513,2.9162,7.2343,0.8861,3,2.5948,4799.8793,1
9.3858,1.6694,4.6519,0.8326,1,6.8351,551.8058,1
3.5569,4.145,6.1607,0.7345,1,9.4316,7966.5392,1
6.0572,1.0548,8.6055,0.7605,3,29.8688,10359.1792,1
7.4041,4.242,7.3757,0.6614,1,5.9086,11566.2838,1
5.1382,8.4414,5.8462,0.8133,2,14.2953,10482.5033,1
3.5315,8.771,3.3683,0.6682,5,27.2587,13242.8357,1
4.0773,7.6114,9.1614,0.639,1,28.8845,9076.0136,1
2.1901,1.6745,3.4953,0.7051,4,19.5624,2971.28,0
7.6006,4.6167,3.0548,0.6443,3,4.2048,7994.5989,0
2.7586,4.9408,6.2685,0.6506,1,29.2294,4014.0774,0
2.7879,8.8496,8.5109,0.7242,2,12.4396,11579.1354,1
1.3568,7.5594,9.0979,0.8991,3,20.6233,12701.4685,1
2.8383,9.9563,4.8557,0.8181,2,22.0811,6374.2042,1
3.1476,8.3338,3.1537,0.9718,1,23.458,3008.8555,1
3.9043,3.7909,2.159,0.5803,5,13.3196,6008.451,1
6.5021,7.8987,8.0919,0.842,4,1.9637,14753.6133,1
3.7869,7.1884,8.9264,0.6526,1,20.5941,1226.5682,1
6.2609,1.5009,1.2674,0.8869,5,12.1834,8462.6533,0
3.7542,3.0504,9.1916,0.9829,5,23.2861,4527.4602,1
9.3901,9.2806,4.6584,0.8461,3,26.4817,9825.2703,1
3.213,1.17,7.1101,0.5857,1,25.4761,10435.208,1
2.6184,1.1938,9.0141,0.7687,4,15.6086,6897.0236,1
1.3535,1.7772,6.3518,0.5686,3,1.8308,11006.0924,1
2.1514,4.6031,5.5686,0.8185,5,22.629,4481.0163,0
9.4971,3.9708,9.7545,0.5939,1,20.1173,8118.3288,1
3.0052,2.44,8.3199,0.9359,2,19.361,7685.6525,1
5.0643,2.7466,8.2232,0.8498,3,12.2148,14081.2732,1
4.8564,7.6205,5.7787,0.8209,1,29.7867,11227.6551,0
1.1316,9.1055,9.6161,0.8998,3,25.5688,12810.4823,1
5.5682,4.075,5.7233,0.925,3,20.4989,943.9795,0
7.6146,4.0335,4.1354,0.6221,2,11.6495,7922.186,1
6.6581,2.5476,1.4229,0.6673,5,2.2991,11754.1105,1
5.0972,8.21,6.8377,0.6662,5,18.1119,3869.6674,1
5.6893,8.4697,8.4021,0.9505,1,23.3746,7296.6767,1
9.4566,9.9978,3.064,0.8594,5,17.0213,5729.9733,1
7.8636,9.595,8.0515,0.971,3,6.2599,1077.4478,1
6.4205,4.7008,9.7851,0.6783,5,26.4472,8979.348,1
6.6873,7.137,2.9459,0.8861,1,27.5333,5823.7763,0
4.6989,3.266,8.1109,0.8274,4,15.3668,1090.5225,1
7.9924,9.6356,6.8673,0.9035,5,2.7928,9637.7812,1
3.7903,4.1322,2.1802,0.6255,5,6.4052,4300.0348,1
5.9174,6.0259,3.3301,0.8016,1,19.8739,8809.7355,1
7.4098,4.1191,8.9994,0.7211,5,12.5942,9220.1235,1
4.4193,5.948,3.5164,0.5864,3,22.2633,1406.7948,1
5.4907,5.9649,5.0732,0.6874,1,1.8674,6316.8006,1
2.1673,9.1392,8.5949,0.7361,1,6.2268,11633.9068,1
7.61,6.743,5.4362,0.8741,3,25.5753,5360.6388,1
4.7718,5.1421,2.921,0.9191,1,7.3487,2605.4996,1
6.7454,7.4523,3.4955,0.7972,1,11.3804,4483.4796,0
9.6097,8.719,3.6857,0.6668,1,16.7996,5547.2028,1
4.6997,2.831,2.4281,0.8765,2,23.898,13807.9692,0
6.2971,1.5242,2.2942,0.6466,1,1.8014,9087.0502,0
2.4796,3.0328,6.4639,0.5589,4,21.535,4059.7353,1
8.0798,2.6512,3.454,0.8575,4,27.7677,14420.8749,1
7.4639,1.9236,2.2058,0.8023,5,25.3438,12772.4517,1
1.5818,4.3148,2.0711,0.8447,4,13.8052,12598.5081,0
2.0467,3.843,9.7411,0.7804,5,24.0286,2563.7505,1
5.1816,7.759,8.9244,0.599,5,22.6668,1449.6167,1
3.0746,7.4343,7.9557,0.9639,3,2.0632,2393.7472,0
8.3894,7.0134,8.9822,0.6489,5,27.0294,8361.632,1
3.5388,6.76,4.3723,0.6844,5,24.0313,11736.9629,0
2.4324,1.0128,6.4988,0.7095,3,27.7842,3098.2226,0
9.3345,7.0276,4.9013,0.689,5,12.8706,8627.9176,0
9.7249,9.9928,2.9128,0.8103,2,20.501,12337.0215,1
9.9653,2.7991,8.9893,0.7649,2,24.2862,14473.3191,1
8.5547,5.6841,6.4064,0.6817,3,17.299,14447.352,1
2.3125,5.6882,2.2643,0.7557,3,18.6954,2082.6617,0
1.8376,5.2886,7.0123,0.7383,3,21.4373,10817.1087,0
2.4686,9.5062,1.7136,0.6238,3,5.2978,13338.7238,1
1.3203,6.1739,4.39,0.9853,4,29.9332,5902.951,0
1.5912,6.9779,2.1345,0.6166,4,5.4538,4711.2157,1
8.1999,8.5453,9.5728,0.8682,1,13.2914,13890.6731,1
9.2558,8.9332,9.3695,0.735,4,2.5624,3249.8297,1
4.9586,1.604,1.4597,0.9486,3,29.1778,13249.8522,0
9.7403,3.1028,5.5687,0.7825,2,29.5168,11740.7879,1
3.2942,2.8528,1.8371,0.5952,1,25.4361,10485.5351,1
4.154,9.3975,6.7824,0.8218,1,21.8173,7350.299,1
1.7279,6.0422,8.2155,0.9531,5,23.0778,5711.6238,1
2.0762,6.6751,4.864,0.6538,2,14.5284,4376.1785,0
5.1663,6.1756,5.2914,0.7017,4,29.6161,13227.5865,0
1.0861,1.4397,1.1675,0.9477,1,23.8763,11447.3176,1
6.9009,9.0617,5.6432,0.9035,1,24.4895,3308.5024,1
1.0372,5.8774,4.7526,0.9625,1,27.8611,4887.5457,0
6.3016,1.4867,8.1125,0.7523,3,6.0269,7327.4649,1
2.7469,9.8686,4.812,0.9466,1,21.9871,13511.0886,1
9.9956,9.7441,4.5439,0.5579,3,26.6123,13606.954,1
9.8366,9.9836,2.1593,0.7206,2,26.9459,6121.9881,0
1.8453,9.9829,3.6019,0.9322,3,21.7453,12378.3677,1
1.2802,7.3437,5.5047,0.9898,5,4.1775,8489.2158,0
6.2927,7.1883,5.8892,0.6345,5,3.0012,11230.5966,1
2.6802,4.8544,5.4808,0.9401,3,13.952,13818.3881,0
5.7652,2.2735,3.9815,0.8226,1,18.6273,7726.2628,0
2.9491,6.1126,8.093,0.6154,2,17.0554,2787.3962,1
6.569,7.3325,8.5828,0.6906,1,23.519,13285.7972,1
4.3521,3.8701,8.2521,0.5618,3,20.9865,7551.2147,1
2.646,9.8215,9.2887,0.7352,5,2.1764,7413.7749,1
2.4233,6.7687,6.2548,0.9676,3,20.5596,682.6767,0
1.8825,8.3649,5.1321,0.7986,4,22.7749,11224.851,1
9.237,1.0049,8.5022,0.9688,3,10.9133,9295.8625,1
8.7539,3.0722,2.9315,0.6414,4,25.6203,10479.0797,1
2.8101,2.3251,3.8109,0.8005,4,21.9852,2245.8635,0
4.399,6.3242,9.4213,0.6776,2,13.0738,2851.8082,1
1.5412,1.8676,2.2941,0.7022,5,11.8385,13022.654,0
1.46,6.4135,9.2009,0.7735,5,11.2844,7860.0186,1
6.4832,1.1986,4.9175,0.6644,1,6.9543,12995.9219,0
6.1726,8.4998,6.0106,0.6073,2,27.249,6013.5651,1
4.5792,1.0566,7.4814,0.8014,5,19.7466,2119.3683,0
3.6507,3.701,5.3594,0.6754,1,10.5003,12061.1372,0
3.9529,1.9307,6.2688,0.8162,4,23.0792,4016.6416,0
6.7018,9.967,5.1517,0.5547,4,3.1873,10023.5197,0
9.8974,6.3929,5.3691,0.5962,5,19.2332,4047.1818,1
8.9775,5.151,9.9599,0.6653,5,18.8408,8104.8074,1
4.9727,6.9111,1.6742,0.8494,1,11.5136,12948.3941,0
9.8832,1.5768,3.6907,0.878,5,16.3329,8033.3976,1
8.5984,8.5153,9.7011,0.5678,4,8.3122,2023.122,1
5.9337,5.963,2.2357,0.793,4,22.1786,7598.357,1
7.0667,5.877,5.1385,0.6323,2,2.5075,6867.61,1
4.1233,5.2603,5.9432,0.9137,1,12.0068,12966.2902,0
7.6895,2.7688,1.0593,0.8723,5,6.9257,2834.3987,0
3.6307,2.6012,4.7804,0.7384,2,18.8667,7767.8399,0
1.7641,6.6428,7.4211,0.8684,1,6.2656,7795.4769,0
9.3138,6.3704,2.8112,0.8804,1,6.1226,5024.2585,1
6.8907,2.383,8.9028,0.796,2,3.1613,2055.8616,1
2.5278,4.8775,6.7811,0.7815,4,14.4195,8932.7022,0
2.6608,5.2141,2.7748,0.653,4,16.4053,2347.9427,1
7.2155,2.3365,3.9459,0.7373,1,2.9858,1785.6601,1
8.9971,9.2605,3.1999,0.5573,2,16.2228,14106.2252,1
6.9168,9.4092,1.6881,0.6124,1,4.95,9570.4077,1
7.8203,8.1246,4.7378,0.9655,1,2.7453,960.1837,1
3.4548,2.6063,8.7724,0.8692,1,1.9985,13817.7453,0
6.4699,7.5138,2.0507,0.772,5,24.3015,9602.7674,1
7.2436,8.5339,8.67,0.9362,1,20.2599,4890.3333,1
2.4544,8.684,1.5364,0.5834,2,27.2559,7106.4729,1
3.9835,9.897,2.6353,0.7557,1,6.6584,1297.2738,1
6.0194,4.9494,6.3045,0.6751,2,15.2927,13455.8513,0
1.8392,3.4827,1.9975,0.6038,4,21.4236,7774.4649,1
8.089,3.8626,4.6859,0.5685,3,17.1107,12009.7186,1
7.5051,4.0538,6.3653,0.9093,4,10.7349,3803.6331,1
2.6638,9.3127,5.2571,0.9814,1,11.2649,11592.9515,1
9.4717,6.9446,3.7708,0.6985,5,25.6675,13458.9652,1
4.2045,4.7954,9.2686,0.7159,3,25.463,14790.5384,1
7.0252,5.7471,3.9753,0.7932,1,16.8149,5578.3692,1
5.2381,1.2106,8.5926,0.7088,4,29.9128,6784.4309,1
9.1975,1.6419,8.6581,0.8623,1,28.4198,4633.3702,1
1.297,1.1887,2.8608,0.8598,3,7.7867,6162.6172,0
5.5055,3.8969,8.4661,0.7554,1,1.2715,7270.6047,1
8.671,4.4572,2.0479,0.939,5,1.0195,12411.6697,1
3.3455,5.1972,3.8321,0.8784,3,28.9811,1942.1149,0
3.751,7.8644,3.3594,0.7307,5,5.8762,6283.413,0
2.9501,9.0444,1.862,0.9744,5,4.1186,12454.7035,1
9.3106,2.6975,9.2271,0.9343,3,28.5296,5123.2948,1
2.6225,7.668,8.6593,0.62,4,14.6587,10331.2293,0
4.3256,6.5571,9.6749,0.8347,1,27.6027,6188.0628,0
2.8453,2.049,8.3981,0.9842,4,15.5452,1478.7391,1
5.2439,6.4509,5.1509,0.8617,5,5.8041,12881.1825,1
1.5176,8.0114,9.5657,0.6119,3,17.0723,1205.3266,1
6.4549,1.0481,4.7318,0.6323,3,1.7526,14958.1939,1
7.3431,6.9999,1.0337,0.9388,1,13.072,8722.2861,1
9.0833,8.3304,7.6687,0.873,5,16.1057,11382.718,1
5.1406,6.0283,1.23,0.8399,3,26.6231,8931.8077,0
3.4141,2.0859,9.7115,0.8917,1,15.3787,14981.9527,1
5.4855,6.698,7.8511,0.5642,1,10.5307,3752.9447,1
7.8412,2.043,6.3184,0.6951,5,29.4975,4592.182,0
5.7541,7.6677,3.8575,0.6251,1,8.205,7022.1419,1
7.9451,3.6438,3.4362,0.7649,3,27.4745,5693.3756,1
5.2608,3.9112,7.6305,0.9493,1,15.0421,8543.7417,0
5.5958,4.9257,2.3026,0.5743,2,1.9984,10903.411,1
1.9678,3.8684,2.2895,0.962,2,2.3922,10060.5251,0
4.8299,5.2464,4.2845,0.9067,3,20.6995,2007.6973,0
4.8994,6.3979,9.8986,0.6119,1,24.4027,6825.2592,1
3.2022,4.0845,8.0955,0.7472,5,8.5681,10596.3904,1
6.9298,2.075,4.1198,0.5984,5,3.2743,7655.5037,1
9.9636,3.9697,5.127,0.9488,1,18.1396,3358.0427,1
4.8276,1.9941,9.8641,0.7086,5,3.4874,11847.199,1
8.3797,8.2312,8.5065,0.9802,4,2.9632,10686.0481,0
9.5685,4.0718,1.4979,0.7483,5,8.703,3337.9701,1
7.0307,9.61,2.4361,0.9182,4,8.7151,1345.3588,1
2.775,9.3799,3.4588,0.6411,1,6.3096,8003.3156,1
9.7907,3.8151,6.3493,0.5874,5,14.2445,2069.7174,1
4.9304,7.5499,3.223,0.7655,1,25.4391,12508.027,0
5.8507,7.8466,2.817,0.5768,4,28.8877,3456.1608,1
4.5354,8.992,3.1,0.5515,1,4.8335,6207.9603,1
2.6085,6.4829,6.8335,0.6087,5,27.6863,6408.4681,1
8.0153,2.9719,8.3427,0.7676,4,2.2653,3716.522,0
6.6247,9.3042,2.1847,0.71,1,27.6271,13752.6291,1
1.956,9.5023,7.9484,0.6977,2,26.1234,2195.6106,0
5.771,4.6828,8.5752,0.9391,3,25.9084,5809.5488,1
3.5512,6.727,8.4801,0.8049,1,7.2357,6916.6532,1
